TOT_POP,White-alone pop,MEDHHINC_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),Population Aged 60+,COUNTY_NAME,STATE_NAME,Obesity_prevalence,diabetes_prevalence,Percent_Pop_Aged_60_plus,Racial_Diversity_Index,Percent_Higher_Education,Minority_Population,Child_Poverty_Index
2407,2349,39850,240.4,0.155512987,820,655,41,31.7,13.0,35.105941005400915,1,36.64312422102201,58,23.75
229286,190055,59821,284.6,1.659481105,71832,287,7,34.5,13.4,36.50724422773305,2,39.12493566986209,39231,21.55
8297,6403,36779,228.7,0.114365498,1451,339,10,37.2,16.8,19.717970350729182,2,18.151138965891285,1894,41.650000000000006
99696,93094,66681,279.6,0.904791144,33612,144,4,22.1,10.6,36.74871609693468,1,57.62116835178944,6602,13.25
659300,350457,55013,217.1,13.62337508,138161,36,0,34.5,13.5,22.32306992264523,2,42.874260579402396,308843,21.85
10968,10069,31741,244.8,0.214604367,4961,209,31,30.6,16.5,45.17687819110139,1,44.41101385849745,899,43.25
3079,2923,57052,224.8,0.056105,630,678,43,36.4,13.1,21.11075024358558,1,33.127638843780446,156,15.2
68114,27331,38596,207.6,1.988845404,15529,36,3,42.2,16.4,24.177114836891096,2,33.04166544322753,40783,33.05
3957,3837,58261,237.6,0.203036008,1423,577,34,34.2,13.0,35.860500379075056,1,38.46348243618903,120,13.75
16164,12902,45426,265.2,0.164680712,3954,305,9,30.2,13.2,28.848057411531798,2,35.832714674585496,3262,26.05
14340,9111,42513,228.7,0.197661956,4475,404,10,35.5,17.9,35.634588563458856,2,36.06694560669456,5229,35.3
3999,3793,54412,302.7,0.090510925,1029,935,23,33.6,11.3,29.182295573893473,1,38.40960240060015,206,11.399999999999999
66765,61954,65953,227.6,3.187470054,13403,6,16,38.2,11.0,21.91417658953044,1,43.0659776829177,4811,11.100000000000001
12760,11889,34768,263.4,0.395695724,4109,1792,48,43.1,17.9,33.377742946708466,1,32.57836990595611,871,35.55
43598,42026,59990,264.9,0.997413981,11630,149,49,33.0,10.7,28.792605165374557,1,39.64172668471031,1572,12.8
178599,156053,63073,375.1,1.517097376,45203,1183,32,30.1,11.2,27.149648094334232,2,44.22309195460221,22546,15.7
10772,9825,57952,239.2,0.519262228,2881,1067,27,35.3,11.3,27.311548458967692,1,40.51243965837356,947,17.0
6955,6810,48070,263.4,0.215678978,2245,1793,48,37.0,16.0,34.162473040977716,1,30.33788641265277,145,21.5
9855,9272,48179,273.1,0.196248987,2396,473,25,36.5,12.1,25.296803652968038,1,27.22475900558092,583,20.95
13335,8811,37566,206.7,0.422734366,3354,1331,36,40.3,15.6,24.904386951631047,4,29.50881139857518,4524,30.6
10913,10234,67242,247.1,0.575284876,2372,524,26,35.0,9.4,22.056263172363234,1,37.927242738018876,679,9.850000000000001
3829,3675,60314,237.6,0.196468253,1265,1257,34,34.2,11.9,34.525985897101066,1,44.398015147558105,154,13.25
2840,2733,51757,227.6,0.135586235,969,661,16,39.7,14.5,34.225352112676056,1,43.66197183098591,107,13.45
2429,2365,54874,240.4,0.156934377,686,1465,41,31.8,10.8,27.171675586661177,1,35.282009057225196,64,18.2
36986,31269,40203,217.1,0.764256258,10290,19,0,37.6,15.8,28.527010220083277,2,33.904720705131666,5717,29.85
1876,1789,54504,285.7,0.029314744,380,231,5,25.8,10.0,27.611940298507463,1,36.247334754797436,87,20.5
206650,140765,45355,191.3,6.850207431,38987,548,24,36.6,13.1,21.022985724655214,2,37.262037261069445,65885,27.95
32835,28816,38405,244.8,0.642463019,10333,1154,31,23.7,15.2,34.77996040810111,2,45.8261001979595,4019,28.15
4968,4832,48754,218.2,0.185740516,1529,615,15,37.3,12.0,32.22624798711755,1,37.3389694041868,136,22.35
154141,122665,51509,287.0,2.22053749,39067,345,22,35.9,12.3,26.968165510798553,2,42.36380975859765,31476,19.75
139567,126713,63088,260.3,4.73212234,24235,511,18,36.5,10.5,18.783093424663424,2,30.317338625892944,12854,14.4
513,491,41009,247.1,0.027043081,141,1049,26,28.8,11.3,35.4775828460039,1,38.40155945419103,22,29.45
12110,11269,41592,244.8,0.236949206,4281,1071,31,30.8,15.8,35.45004128819158,1,42.49380677126342,841,28.799999999999997
50224,47762,71207,224.8,0.915172944,10123,688,43,33.6,12.7,22.562918126791974,1,32.73534565148136,2462,14.35
19305,10593,45174,260.3,0.6545503,4704,762,18,37.9,16.4,25.589225589225588,2,27.54208754208754,8712,23.85
448273,398210,65238,320.5,6.965402442,99386,803,38,29.8,11.2,24.287208910641507,2,33.84254684087599,50063,12.45
2232,2194,54250,237.6,0.114525239,851,1264,34,34.9,12.9,38.62007168458781,1,45.11648745519714,38,11.7
7147,6868,59813,240.4,0.461757922,2044,130,41,28.5,10.6,28.89324191968658,1,33.45459633412621,279,11.8
28710,27160,53840,227.6,1.370662252,5912,637,16,34.5,9.9,21.442006269592476,1,40.26123301985371,1550,11.7
23078,20087,40204,273.1,0.459567136,4923,1005,25,37.9,14.0,21.648323078256347,1,23.446572493283647,2991,25.95
10352,9789,45342,207.6,0.302265725,2645,52,3,35.8,14.2,27.192812982998454,1,29.79134466769706,563,23.6
27591,25063,35292,244.8,0.539856774,7333,272,31,33.2,16.7,29.429886557210683,1,38.75176688050451,2528,33.75
20744,19751,55405,218.2,0.77556386,5304,398,15,37.0,11.4,27.497107597377557,1,36.64674122637871,993,12.8
18699,17578,56170,218.2,0.699106663,4687,614,15,38.5,10.2,27.600406438846996,1,35.85218460880261,1121,11.850000000000001
1282,1130,52496,240.4,0.082828271,424,1220,41,31.8,11.8,35.413416536661465,2,37.98751950078003,152,12.95
4462,1961,28962,260.3,0.15128741,1350,787,18,46.9,25.3,32.27252353204841,2,21.73913043478261,2501,45.95
12738,12313,45502,287.0,0.183502161,5142,884,22,35.5,14.7,41.741246663526454,1,38.930758360810174,425,22.45
49455,46060,43799,375.1,0.420092222,11948,50,32,36.0,13.4,25.712263674047115,1,35.048023455666765,3395,23.6
5506,5383,51210,218.2,0.205854927,1817,582,15,36.3,11.8,32.80058118416273,1,37.39556847075917,123,17.75
19489,18803,44968,230.8,0.384428407,4677,194,14,37.2,14.5,26.897224075119297,1,26.481605007953203,686,21.55
8271,5185,35184,191.3,0.274174041,2049,112,24,39.5,17.0,25.607544432354008,2,25.087655664369485,3086,32.0
35232,32602,62109,240.4,2.276291464,5479,1439,41,29.1,6.7,16.768846503178928,1,34.42325158946412,2630,8.75
18216,1876,44304,276.9,0.51873649,2082,69,1,37.0,15.8,12.203557312252965,2,19.257795344751866,16340,40.05
63968,60616,50396,287.0,0.921515639,14301,874,22,41.8,12.2,24.570097548774385,1,32.810155077538774,3352,19.15
20667,20043,77838,239.2,0.996248836,4635,64,27,33.8,9.4,24.909275656844247,1,43.23801229012435,624,6.55
96854,89864,60367,218.2,3.621117534,22155,593,15,34.9,9.6,24.633985173560205,1,39.618394697173066,6990,11.35
950181,577732,55733,265.2,9.680554525,171837,300,9,33.9,13.4,20.10164379207751,3,40.79727967618801,372449,20.75
37620,34861,46096,284.4,0.552146286,9723,46,13,33.6,12.4,26.884635832004257,1,37.58639021796917,2759,29.35
23410,16204,58643,260.3,0.793733361,4024,772,18,33.9,12.9,19.12857753096967,2,31.618966253737717,7206,19.3
34909,33752,70162,218.2,1.305156132,6858,617,15,30.9,8.7,21.561774900455468,1,35.045403764072304,1157,6.95
12159,11379,47572,224.8,0.221559172,3375,1612,43,35.7,14.5,32.8480960605313,1,29.92844806316309,780,22.85
6682,4091,35527,207.6,0.195106219,2097,137,3,38.7,17.9,32.34061658186172,2,30.125710865010475,2591,34.95
15695,14330,45341,224.8,0.285991545,2482,1616,43,39.0,13.7,16.087926091111818,2,23.281299776999045,1365,21.799999999999997
21737,20211,41471,207.6,0.634693786,5494,140,3,33.1,14.1,26.599806781064544,1,28.200763674840136,1526,28.55
12440,11708,46281,302.7,0.281559366,3913,916,23,34.4,12.3,35.08038585209003,1,42.540192926045016,732,21.1
230221,178843,56848,224.8,4.195046799,47438,679,43,33.0,13.2,22.545727800678478,2,38.81748406965481,51378,21.799999999999997
71671,51505,40299,230.9,1.684149054,11300,490,17,40.9,13.4,16.676200973894602,2,30.803253756749594,20166,27.1
39563,17576,33983,191.3,1.311467489,8664,54,24,41.6,18.4,23.436038723049315,2,29.712104744331825,21987,47.0
13987,5649,32692,191.3,0.463652801,2813,980,24,42.4,17.6,21.048116107814398,2,26.55322799742618,8338,39.95
33406,30094,47982,227.6,1.594856955,6409,603,16,34.0,11.0,21.406334191462612,1,34.36508411662575,3312,14.35
108718,88766,80392,263.2,1.225324487,24260,1683,46,26.5,9.4,25.241450357806432,3,49.46283044206111,19952,8.7
564022,500335,66005,449.5,6.128765114,124173,823,21,29.6,9.7,23.544294371496147,2,38.03415469609342,63687,13.45
5420,5248,48104,227.6,0.258759645,1719,64,16,35.9,13.1,31.309963099630995,1,38.025830258302584,172,17.15
17948,17047,37799,207.6,0.524059625,4836,55,3,35.8,14.5,26.270336527746824,1,32.23200356585692,901,25.75
12188,11755,40191,273.1,0.242707525,3126,44,25,35.7,13.0,26.320971447325235,1,33.52477847062685,433,23.75
3475,3343,46101,227.6,0.165902171,1175,664,16,36.9,13.1,33.35251798561151,1,43.36690647482014,132,18.450000000000003
86934,30133,37134,229.5,1.179837954,22393,1431,40,42.0,17.6,26.604090459428992,2,36.27924632479812,56801,35.3
46582,31359,36850,260.3,1.579397156,11494,64,18,41.7,17.4,24.86582800223262,2,23.285818556523978,15223,37.35
25675,13841,42098,386.0,0.21244579,5570,801,20,36.0,14.9,23.31840311587147,2,27.665043816942553,11834,31.299999999999997
45313,43991,53409,284.4,0.665055945,12200,515,13,33.2,11.3,27.56383377838589,1,37.41310440712378,1322,18.5
10627,2915,25385,217.1,0.219589879,2751,65,0,45.3,21.8,26.67733132586807,2,24.832972616919168,7712,50.55
2508,2349,37360,227.6,0.119736013,935,636,16,39.4,16.3,38.11802232854865,1,35.047846889952154,159,27.75
102539,89128,60059,218.2,3.833664803,20666,622,15,34.1,10.7,21.035898536166727,1,34.747754512917034,13411,19.55
11139,10700,42878,255.0,0.120147694,4115,13,33,31.3,15.1,40.08438818565401,1,40.45246431457043,439,22.35
18975,18194,69246,227.6,0.905897465,4716,36,16,35.8,11.6,26.308300395256918,1,36.99604743083004,781,9.85
78753,69088,51962,273.1,1.56825941,16826,993,25,33.6,10.6,23.022615011491627,2,37.428415425444115,9665,16.6
19794,18867,40602,247.1,1.043451739,7031,138,26,30.8,14.3,38.76427200161665,1,39.45640092957462,927,32.3
7177,7038,30144,230.9,0.168647539,1797,745,17,40.5,19.2,26.250522502438344,1,22.55817193813571,139,42.2
20192,12622,35103,260.3,0.684624691,4470,524,18,40.9,16.7,24.489896988906498,2,26.441164817749602,7570,34.95
9345,8890,51552,302.7,0.211509025,2663,945,23,36.9,11.5,29.26698769395399,1,40.064205457463885,455,13.100000000000001
5064,4970,50858,263.2,0.057074663,1476,1325,46,31.6,11.6,31.635071090047397,1,38.17140600315956,94,20.25
61497,29042,47685,228.7,0.847672056,7447,316,10,37.1,12.0,13.621802689562093,2,34.11223311706262,32455,22.799999999999997
64000,58973,45788,207.6,1.868721641,12757,150,3,33.9,12.5,21.475,1,31.131249999999998,5027,19.7
24947,24056,74646,218.2,0.932703029,6207,584,15,36.1,9.2,25.794684731631058,1,41.79260031266285,891,6.2
8315,5360,36869,228.7,0.11461361,2541,332,10,38.2,17.1,30.811785929043893,2,32.760072158749246,2955,39.35
32208,30654,51031,230.8,0.635315826,7164,36,14,33.2,12.7,25.021733730750125,1,32.87071535022355,1554,22.1
42470,35498,43679,228.7,0.58540469,8705,149,10,35.6,13.9,21.386861313868614,2,25.46974334824582,6972,29.1
121421,107297,63677,207.6,3.545344537,26545,154,3,32.0,10.7,23.86242906910666,2,39.51705223972789,14124,12.45
112067,94080,58975,265.2,1.141751628,38651,301,9,29.8,14.8,39.15604058286561,2,42.23277146706881,17987,17.4
413757,244947,43598,217.1,8.549623548,88103,48,0,36.9,14.4,22.69157984034107,2,35.399038566114896,168810,30.9
43724,37631,47560,279.6,0.396817204,14018,210,4,28.4,12.9,34.47991949501418,3,46.8689964321654,6093,23.9
26321,25535,40780,230.9,0.618499634,6066,713,17,43.6,15.8,24.588731431176626,1,26.00585084153338,786,28.6
53889,42312,43585,242.0,0.623676489,18752,97,2,32.0,14.2,37.326727161387296,2,40.99723505724731,11577,33.25
60913,51921,52387,206.7,1.931010005,13092,245,36,37.1,11.8,22.384384285784645,1,34.18482097417628,8992,21.35
7584,6964,55008,224.8,0.138194322,2153,1561,43,37.2,15.4,31.091772151898734,2,39.46466244725738,620,22.3
35205,32112,48226,218.2,1.316222797,8335,620,15,35.9,11.8,25.07882403067746,1,35.73356057378213,3093,19.55
31529,29004,60180,302.7,0.713608138,7554,149,23,33.3,10.3,25.07849915950395,1,40.08056075359193,2525,16.05
7958,7569,31659,207.6,0.232363857,2684,156,3,33.5,16.0,32.93541090726313,1,28.776074390550388,389,34.15
62190,51087,65793,228.7,0.857224339,9061,375,10,33.4,10.5,17.208554429972665,2,30.726804952564724,11103,12.0
13188,12469,59500,285.7,0.206078274,2777,258,5,26.3,9.7,22.54322111010009,1,33.92478010312405,719,16.2
115456,103566,61906,264.9,2.641346588,27003,1823,49,33.5,9.4,25.213068181818183,2,39.11793237250554,11890,10.0
15619,14793,80698,240.4,1.009122286,3448,161,41,31.4,9.4,24.975990780459696,1,42.83885011844548,826,5.800000000000001
29483,26960,50387,302.7,0.667300223,7541,932,23,39.6,11.7,28.88783366685887,1,35.756198487263845,2523,14.75
43018,40185,37867,263.4,1.334015567,12150,28,48,39.7,17.1,29.02273466920824,1,29.108745176437772,2833,27.6
9722,9392,51066,227.6,0.464144145,2826,47,16,39.0,13.0,29.973256531577864,1,35.04422958239046,330,14.75
23141,22561,66557,302.7,0.523759267,6003,922,23,36.5,10.5,27.5485069789551,1,38.45987640983536,580,8.95
83770,76613,62963,255.0,0.903561571,18644,138,33,31.4,12.0,24.905097290199354,2,37.63519159603676,7157,14.05
23106,22471,44286,292.7,0.38347117,5978,1302,35,37.4,15.3,27.52531809919501,1,29.386306587033673,635,24.85
18128,17081,84946,224.8,0.330325246,2585,1499,43,36.1,11.9,15.214033539276258,1,22.15909090909091,1047,13.75
51276,48357,53602,320.5,0.796742109,15447,439,38,33.3,12.7,32.301661596068335,1,35.143146891333174,2919,18.25
3355,3099,57332,224.8,0.061134223,732,1588,43,36.4,13.3,24.679582712369598,1,33.14456035767511,256,16.95
99920,63304,42715,263.2,1.126165149,22026,1752,46,36.0,13.7,22.941353082465973,2,37.01861489191353,36616,31.25
21561,19208,52085,224.8,0.392880771,4869,7,43,36.4,14.8,24.349519966606373,2,31.853810120124297,2353,23.35
11924,11163,53540,302.7,0.269880537,3359,843,23,33.9,11.6,28.413284132841326,1,37.98222073129822,761,13.15
12288,11905,74872,284.4,0.180350174,3156,518,13,32.6,10.4,26.871744791666668,1,40.42154947916667,383,14.1
138371,131313,73718,224.8,2.521372163,26729,1608,43,35.5,11.0,21.90487891248889,1,37.89666909973911,7058,11.0
14080,12740,43783,284.4,0.206651241,3963,517,13,35.3,13.2,28.267045454545453,2,37.8125,1340,24.35
5844,5712,58022,230.8,0.115275264,1568,558,14,32.3,12.9,30.04791238877481,1,31.605065023956197,132,11.75
12339,8927,41418,224.8,0.2248391,3505,657,43,38.5,15.4,29.386498095469648,2,33.45489910041332,3412,30.5
10030,9683,35906,230.9,0.235688284,2518,730,17,39.1,16.9,25.932203389830512,1,27.81655034895314,347,35.9
175769,160749,66145,292.7,2.917092706,36737,1298,35,33.8,11.5,23.136047881025664,1,37.282455950708034,15020,11.75
3839,3520,45261,224.8,0.069953587,1176,1551,43,36.3,15.0,32.195884344881485,1,36.54597551445689,319,20.25
33701,28803,47205,207.6,0.984027938,8417,132,3,33.8,13.6,25.776683184475242,2,32.61030829945699,4898,29.7
119648,94925,41912,224.8,2.180204931,19850,1400,43,37.5,14.3,17.827293393955603,3,29.219042524739237,24723,27.5
10105518,7151444,67986,279.6,91.71263834,1800341,184,4,26.5,12.0,19.228405708643535,3,39.26853625910122,2954074,19.7
132408,111927,52320,218.2,4.950388528,28271,583,15,32.6,9.6,22.65119932330373,2,38.629841097214666,20481,18.25
57419,44480,41445,284.4,0.842734917,11301,35,13,31.4,10.5,21.360525261672965,2,42.149811038158106,12939,28.2
5709,5508,54635,239.2,0.275201268,1552,1075,27,37.4,11.1,27.815729549833595,1,35.66298826414433,201,10.65
38335,24881,42354,206.7,1.215262235,9272,1345,36,39.8,15.1,25.371070823007695,4,33.88548323985914,13454,27.65
38701,37602,42071,284.4,0.568012052,10199,29,13,37.9,13.0,27.389473140228937,1,39.22896049197695,1099,25.05
692587,452205,60799,253.1,11.76475441,113356,1206,42,31.5,10.6,17.72643725625806,2,44.6973448823036,240382,25.75
180454,159858,41926,263.4,5.595993426,49628,1785,48,37.4,14.7,28.275904108526273,2,37.59850155718355,20596,24.35
102665,97858,44938,292.7,1.703846086,27542,1288,35,38.2,14.1,28.39429211513174,1,31.03978960697414,4807,21.65
67554,64560,47942,263.4,2.094892548,17201,548,48,40.0,14.0,26.62462622494597,1,35.892767267667345,2994,22.2
4966,4875,42053,273.1,0.098891169,1143,1022,25,33.9,13.5,23.721304873137335,1,23.902537253322595,91,23.25
8037,7633,59931,237.6,0.412383219,2056,1278,34,36.0,10.5,26.726390444195598,1,45.190991663556055,404,7.75
7437,6438,48390,247.1,0.392045599,2163,483,26,33.5,12.3,30.993680247411593,2,40.31195374478956,999,16.25
26099,20327,47171,228.7,0.359747516,7015,392,10,33.7,16.2,28.939806122839958,2,30.836430514579106,5772,23.3
16347,11646,50136,247.1,0.861741214,3176,1042,26,38.1,11.2,21.88780816051875,2,37.50535266409739,4701,17.450000000000003
45641,43190,90937,224.8,0.83166232,10163,508,43,34.1,11.2,26.04237418110909,1,45.301373764816724,2451,9.9
60155,57728,50904,292.7,0.998342778,16090,64,35,34.3,13.5,28.79062422076303,1,35.29382428725792,2427,20.85
104712,81657,50684,284.4,1.536851193,27263,43,13,33.9,12.3,27.223240889296356,2,39.05856062342425,23055,26.15
167995,144560,68380,292.7,2.788074059,36821,31,35,31.9,11.0,23.860233935533795,2,45.65195392720021,23435,12.2
102912,73759,50748,255.0,1.110031376,24450,1203,33,30.5,12.2,25.443097014925375,2,40.831972947761194,29153,22.15
40350,39200,60379,230.8,0.795920069,9441,548,14,37.2,12.6,24.820322180916975,1,33.74721189591078,1150,12.399999999999999
10137,9279,45767,273.1,0.201864636,2395,133,25,33.9,12.1,26.279964486534478,2,32.35671303146888,858,17.549999999999997
46139,44666,62366,320.5,0.716921838,11279,52,38,33.8,11.5,26.051713301111857,1,28.953813476668326,1473,12.5
49615,47046,59193,239.2,2.391681716,9288,1068,27,35.1,8.9,20.143101884510735,1,41.26977728509523,2569,10.899999999999999
61197,57735,55913,375.1,0.519833863,15438,64,32,34.5,12.1,27.07812474467703,1,36.29099465660081,3462,15.6
8716,7750,47487,239.2,0.420153136,2181,1073,27,31.6,8.6,24.827902707664066,1,44.0110142267095,966,17.9
10319,9389,35826,207.6,0.301302166,2606,155,3,36.2,16.5,27.202248279872084,1,24.120554317278806,930,28.65
83572,73192,56556,224.8,1.522834368,17601,194,43,40.6,12.7,22.580529363901785,2,33.22763605035179,10380,19.450000000000003
11586,10932,50525,247.1,0.610762446,3032,236,26,27.6,10.4,27.24840324529605,1,45.21836699464871,654,15.899999999999999
9140,2791,26814,217.1,0.188863413,2278,52,0,44.1,22.7,26.345733041575492,2,24.584245076586434,6349,51.25
34223,31369,54915,284.4,0.502288738,8585,40,13,33.7,11.2,26.935102124302368,2,39.885457148701164,2854,13.8
100657,87545,102858,224.8,1.83415425,14954,1618,43,32.4,9.6,18.027558937778792,2,43.670087524961005,13112,6.65
4488,4375,52602,192.6,0.115128879,1060,476,12,31.7,12.5,27.718360071301245,1,32.50891265597148,113,14.0
3532,3440,47279,239.2,0.170259394,1046,1093,27,38.1,11.5,29.728199320498298,1,38.95809739524349,92,13.15
13336,9770,34735,273.1,0.265568391,3068,143,25,40.0,16.0,23.6127774445111,2,25.43491301739652,3566,33.95
31333,10680,33116,191.3,1.03865255,6690,957,24,39.3,18.6,21.817253375035904,2,34.7620719369355,20653,37.7
48271,45965,50183,230.8,0.952164998,12162,33,14,36.4,13.3,25.84367425576433,1,32.60342648795343,2306,17.15
8726,8105,58806,240.4,0.563774958,3144,236,41,33.1,12.6,41.2445564978226,1,49.43845977538391,621,17.25
34586,33531,58295,230.8,0.682222838,8776,568,14,36.3,12.9,27.858092869947377,1,35.45654310992887,1055,15.3
514631,458455,59408,278.8,6.282991208,105082,1773,47,32.3,9.8,22.612124026729834,1,46.044641694728845,56176,14.100000000000001
9002,1078,29631,191.3,0.298405842,1890,757,24,46.2,20.1,22.461675183292602,2,27.616085314374583,7924,45.8
9193,6627,41834,228.7,0.126715925,1891,50,10,33.8,14.3,23.300337213096924,2,27.68410747307734,2566,28.049999999999997
9928,7350,38011,224.8,0.18090628,3384,46,43,40.4,18.2,34.90128928283642,2,32.634971796937954,2578,33.2
56097,52768,46244,263.4,1.739603684,14663,46,48,37.9,14.6,26.488047489170548,1,33.95546998948251,3329,22.15
50972,48744,79348,284.4,0.748112719,9077,500,13,33.0,9.2,19.96193988856627,1,39.5315074943106,2228,8.0
108987,99269,58624,278.8,1.330592916,26255,1760,47,37.5,12.3,26.07466945599016,1,38.62846027507868,9718,16.700000000000003
38659,21104,36298,260.3,1.310761982,8279,770,18,37.0,15.5,22.201815877286013,2,30.823352906179675,17555,31.549999999999997
169401,119952,52633,229.5,2.299051342,41209,1409,40,36.5,13.3,26.54352689771607,2,37.94959888076222,49449,22.35
39531,29180,51204,207.9,1.984292161,9748,244,50,29.6,11.9,25.453441602792743,2,40.41132275935342,10351,20.5
5972,4901,42890,247.1,0.314817308,1684,1050,26,30.5,12.4,27.796383121232417,2,39.78566644340255,1071,26.25
162124,146504,60431,224.8,2.954195175,21622,1548,43,41.1,11.6,14.226764698625743,2,26.557449853198783,15620,17.6
52460,46163,79134,213.5,0.760692752,8008,1105,28,31.1,9.7,17.136866183759057,2,35.19443385436523,6297,9.7
40693,18490,36015,263.2,0.458637294,11358,1734,46,37.9,17.3,28.390632295480795,2,36.96213107905537,22203,37.1
21037,10397,53903,260.3,0.713275041,4921,780,18,39.8,15.7,24.10990160193944,2,29.343537576650665,10640,24.75
110007,93454,52095,230.8,2.169932566,25713,555,14,39.0,14.7,24.79933095166671,2,34.40144718063396,16553,23.95
749,731,55531,239.2,0.036105404,229,140,27,36.3,11.7,30.307076101468628,1,50.467289719626166,18,11.3
161503,69056,92616,386.0,1.336344009,26064,810,20,41.6,12.6,18.277059868856927,2,40.15714878361393,92447,9.05
1918,1787,51801,240.4,0.123919364,605,1450,41,35.2,13.1,33.57664233576642,1,35.50573514077164,131,12.0
22386,21880,39381,230.9,0.526033692,5441,136,17,41.4,15.7,25.350665594568035,1,32.766014473331545,506,27.35
27259,23870,49344,192.6,0.699264283,4586,25,12,32.4,10.7,18.91485380975091,1,36.817197989654794,3389,20.4
62249,41674,46058,229.5,0.844821736,20484,1422,40,38.5,16.6,36.34596539703449,2,42.42959726260663,20575,31.7
73657,66146,56651,207.6,2.150694217,12771,141,3,34.5,10.8,18.958143828828216,2,34.59956283856253,7511,15.2
92003,74831,106270,386.0,0.761271666,18153,807,20,30.8,11.3,21.589513385433083,2,42.62143625751334,17172,6.3
5520,3900,39396,206.7,0.174990154,1536,1323,36,35.6,15.7,27.717391304347828,3,28.586956521739133,1620,28.35
1259201,948504,80319,287.0,18.13990455,273867,878,22,27.5,10.0,23.66993037648477,3,52.365110891748024,310697,9.3
103195,68603,54313,386.0,0.853878999,21277,818,20,36.9,12.9,22.187121469063424,2,34.55206163089297,34592,20.450000000000003
2492,2252,41906,227.6,0.118972147,862,98,16,39.0,14.2,36.43659711075441,1,42.857142857142854,240,15.85
34208,33331,60773,284.4,0.502068584,8041,375,13,31.4,10.2,24.453344246959777,1,38.25420954162769,877,12.35
45851,42333,55602,230.9,1.077422085,9073,732,17,36.9,12.8,22.37901027240409,2,33.58051078493381,3518,15.45
776,747,60210,285.7,0.012125928,394,257,5,23.5,9.9,40.850515463917525,1,71.52061855670104,29,16.2
6659,6313,33541,230.9,0.156475402,1807,493,17,41.9,17.3,29.674125244030634,1,28.022225559393306,346,32.900000000000006
7915,5382,46967,228.7,0.109100026,2318,138,10,33.6,16.9,32.15413771320278,2,29.61465571699305,2533,25.4
28287,16513,38034,191.3,0.937681189,5665,155,24,44.3,17.8,21.310142468271646,2,25.290769611482304,11774,37.0
11237,4606,43031,263.2,0.126648497,2584,287,46,39.4,15.7,24.339236451010056,2,26.34155023582807,6631,29.15
56031,50880,73500,230.9,1.316635119,8436,155,17,37.2,11.1,17.499241491317306,2,37.270439578090695,5151,10.55
487204,414056,68479,218.2,18.21528225,81860,149,15,35.1,9.1,18.57250761488001,3,42.884089621595884,73148,11.35
20822,20099,75955,302.7,0.471272437,4015,370,23,36.9,8.5,20.977811929689754,1,38.92997790798194,723,6.699999999999999
2995,2662,42820,228.7,0.041282954,713,382,10,35.2,15.0,24.974958263772955,2,24.24040066777963,333,20.15
108558,87000,45615,207.6,3.169760686,19242,121,3,37.9,11.5,19.103152231986588,2,34.28766189502386,21558,23.799999999999997
9721,9540,43717,263.4,0.301454399,2814,1791,48,40.2,16.4,30.470116243184858,1,25.604361691184035,181,25.45
5393,4671,54465,302.7,0.12206187,1941,364,23,34.1,11.8,38.53142963100315,2,57.44483589838679,722,13.1
36242,35136,36863,230.9,0.851626599,8053,578,17,37.5,14.9,22.117984658683294,1,26.95491418795872,1106,33.8
11097,10779,60975,302.7,0.251162724,3343,150,23,30.4,10.4,32.684509326845095,1,43.95782643957826,318,9.3
42855,38948,60579,302.7,0.969953908,10445,914,23,30.5,10.4,26.125306265313263,2,41.894761404736904,3907,17.15
85832,77766,66898,265.2,0.874466397,21894,320,9,32.3,11.6,30.054059092180076,2,40.264703141019666,8066,13.1
8276,8000,38927,287.0,0.119223103,2898,882,22,36.9,15.1,37.56645722571291,1,34.08651522474626,276,28.4
19817,16443,43903,224.8,0.361101908,3893,398,43,39.0,13.3,21.239339960639857,2,28.31407377504163,3374,23.5
55700,51438,49494,253.1,0.94615813,12449,15,42,34.3,13.3,23.68761220825853,1,31.658886894075405,4262,24.450000000000003
1996,1931,59722,239.2,0.096216803,614,1081,27,32.8,10.4,32.014028056112224,1,46.04208416833667,65,15.35
111021,78649,51665,260.3,3.764249102,21180,788,18,39.5,14.0,20.460993866025344,3,26.54092468992353,32372,22.5
12968,8479,40499,228.7,0.178750365,2473,356,10,38.3,15.1,21.722702035780383,2,23.83559531153609,4489,29.3
38359,36672,45074,273.1,0.76386757,9049,39,25,35.1,13.1,24.648713470111318,1,30.712479470267734,1687,22.95
6237,5607,43390,263.2,0.070295156,1486,586,46,34.3,13.3,26.054192720859387,2,28.57142857142857,630,18.4
2113,2067,51641,287.0,0.030439635,907,861,22,33.9,14.2,46.90014197823,1,50.16564126833886,46,18.1
11534,11195,57422,284.4,0.169283766,3583,47,13,35.4,11.9,31.32477891451361,1,38.000693601525924,339,12.7
8018,6915,47600,207.6,0.234115783,2195,118,3,38.3,14.9,27.799950112247444,2,29.408830132202546,1103,19.7
255001,150604,48121,224.8,4.646583626,49559,36,43,43.2,14.3,20.47482166736601,2,34.16535621428935,104397,26.75
21741,14370,38682,207.6,0.634810581,5273,131,3,39.1,16.6,24.718274228416355,2,29.156892507244375,7371,30.6
31192,13965,33392,191.3,1.033978564,7493,222,24,41.2,19.6,26.41382405745063,2,31.549756347781482,17227,40.25
